2025-08-22 06:12:11,296 [INFO] - [Val] Edge type ('User', 'HAS_STRENGTH', 'Strength') label distribution: [25, 50]
2025-08-22 06:12:11,296 [INFO] - [Val] Edge type ('User', 'HAS_SUBSCRIPTION', 'Subscription') label distribution: [25, 50]
2025-08-22 06:12:11,296 [INFO] - [Val] Edge type ('User', 'MANAGES', 'Project') label distribution: [10, 20]
2025-08-22 06:12:11,296 [INFO] - [Val] Edge type ('User', 'SUBMITTED', 'Idea') label distribution: [25, 50]
2025-08-22 06:12:11,296 [INFO] - [Val] Edge type ('User', 'VOTED_ON', 'Idea') label distribution: [49, 99]
2025-08-22 06:12:11,296 [INFO] - [Test] Edge type ('User', 'CREATED', 'UserPost') label distribution: [25, 50]
2025-08-22 06:12:11,296 [INFO] - [Test] Edge type ('User', 'ENROLLED_IN', 'DailyActivity') label distribution: [25, 50]
2025-08-22 06:12:11,296 [INFO] - [Test] Edge type ('User', 'HAS_SKILL', 'Skill') label distribution: [15, 31]
2025-08-22 06:12:11,296 [INFO] - [Test] Edge type ('User', 'HAS_STRENGTH', 'Strength') label distribution: [25, 50]
2025-08-22 06:12:11,296 [INFO] - [Test] Edge type ('User', 'HAS_SUBSCRIPTION', 'Subscription') label distribution: [25, 50]
2025-08-22 06:12:11,296 [INFO] - [Test] Edge type ('User', 'MANAGES', 'Project') label distribution: [10, 20]
2025-08-22 06:12:11,296 [INFO] - [Test] Edge type ('User', 'SUBMITTED', 'Idea') label distribution: [25, 50]
2025-08-22 06:12:11,296 [INFO] - [Test] Edge type ('User', 'VOTED_ON', 'Idea') label distribution: [49, 99]
2025-08-22 06:12:45,171 [INFO] - Configuration loaded successfully.
2025-08-22 06:12:45,171 [INFO] - Connecting to Memgraph at 127.0.0.1:7688
2025-08-22 06:12:45,172 [INFO] - Loading sentence embedding model: all-MiniLM-L6-v2
2025-08-22 06:12:45,173 [INFO] - Use pytorch device_name: cpu
2025-08-22 06:12:45,173 [INFO] - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-08-22 06:12:48,475 [INFO] - Fetching all relevant nodes from the database...
2025-08-22 06:12:48,503 [INFO] - Fetched 4462 nodes across 13 types
2025-08-22 06:12:49,029 [INFO] - Created BusinessCategory nodes with torch.Size([400, 384]) features
2025-08-22 06:12:49,044 [INFO] - Created BusinessSkill nodes with torch.Size([4, 384]) features
2025-08-22 06:12:49,255 [INFO] - Created DailyActivity nodes with torch.Size([600, 384]) features
2025-08-22 06:12:50,024 [INFO] - Created Idea nodes with torch.Size([500, 384]) features
2025-08-22 06:12:50,198 [INFO] - Created Project nodes with torch.Size([200, 384]) features
2025-08-22 06:12:50,421 [INFO] - Created Region nodes with torch.Size([249, 384]) features
2025-08-22 06:12:50,432 [INFO] - Created Skill nodes with torch.Size([1, 384]) features
2025-08-22 06:12:50,443 [INFO] - Created SkillCategory nodes with torch.Size([1, 384]) features
2025-08-22 06:12:50,910 [INFO] - Created Strength nodes with torch.Size([500, 384]) features
2025-08-22 06:12:51,085 [INFO] - Created StrengthCategory nodes with torch.Size([504, 384]) features
2025-08-22 06:12:51,282 [INFO] - Created Subscription nodes with torch.Size([503, 384]) features
2025-08-22 06:12:51,282 [INFO] - Created User nodes with torch.Size([500, 384]) features
2025-08-22 06:12:53,324 [INFO] - Created UserPost nodes with torch.Size([500, 384]) features
2025-08-22 06:12:53,325 [INFO] - Fetching all edges to build graph structure...
2025-08-22 06:12:53,353 [INFO] - Fetched 5533 edges across 12 relation types
2025-08-22 06:12:53,356 [INFO] - Added edge type (Project - IN_CATEGORY -> BusinessCategory) with 300 edges
2025-08-22 06:12:53,357 [INFO] - Added edge type (Project - IN_REGION -> Region) with 300 edges
2025-08-22 06:12:53,358 [INFO] - Added edge type (Project - REQUIRES_SKILL -> BusinessSkill) with 19 edges
2025-08-22 06:12:53,358 [INFO] - Added edge type (Skill - IN_CATEGORY -> SkillCategory) with 1 edges
